task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,json_repair_strategy,json_repair_attempts,llm_error,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
calendar_065,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,30.120877499997732,2069.0,1119.0,471.0,1951.0,2422.0
calendar_082,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,27.08187700000417,2019.0,1203.0,457.0,1884.0,2341.0
calendar_081,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,29.903143499999715,2019.0,1490.0,460.0,1924.0,2384.0
calendar_074,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw+repair,2,,True,False,1.0,34.45922630000132,2079.0,1752.0,467.0,2400.0,2867.0
calendar_084,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,30.471390699996846,1999.0,1354.0,460.0,1932.0,2392.0
calendar_064,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw+repair,2,,True,False,1.0,37.09170520000043,2032.0,1326.0,469.0,2400.0,2869.0
calendar_086,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.795603699996718,2061.0,1760.0,466.0,731.0,1197.0
calendar_105,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.087772600003518,2100.0,1857.0,479.0,823.0,1302.0
calendar_085,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.876199899998028,2021.0,1650.0,459.0,1346.0,1805.0
calendar_089,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.247386100003496,2066.0,1528.0,468.0,686.0,1154.0
crm_workflow_039,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,6.745031600003131,1986.0,898.0,481.0,400.0,881.0
calendar_095,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,11.823555700000725,2006.0,2041.0,457.0,754.0,1211.0
crm_workflow_023,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,24.50009770000179,1980.0,1676.0,478.0,1560.0,2038.0
calendar_093,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,12.632650999999896,2024.0,1685.0,463.0,776.0,1239.0
calendar_088,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.823484600005031,2048.0,1257.0,468.0,1093.0,1561.0
calendar_112,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.90051439999661,2100.0,2354.0,484.0,920.0,1404.0
calendar_100,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,9.802746499997738,2079.0,1682.0,476.0,659.0,1135.0
calendar_118,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,9.563298100001703,2114.0,1381.0,479.0,606.0,1085.0
calendar_090,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,27.79185850000067,2061.0,1624.0,466.0,1835.0,2301.0
calendar_097,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.969699900000705,2101.0,2499.0,477.0,947.0,1424.0
calendar_096,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.043911799999478,2026.0,2406.0,468.0,963.0,1431.0
calendar_103,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.566517599996587,2084.0,1982.0,477.0,634.0,1111.0
crm_workflow_031,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,17.141347800003132,1968.0,1142.0,479.0,1105.0,1584.0
calendar_091,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.26987860000372,2003.0,1436.0,458.0,1322.0,1780.0
crm_workflow_027,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,11.371100299998943,1976.0,1737.0,481.0,777.0,1258.0
calendar_092,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,19.150941899999452,2017.0,1824.0,466.0,1230.0,1696.0
calendar_114,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.179509900000994,2121.0,2086.0,482.0,900.0,1382.0
calendar_116,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,9.901141200003622,2094.0,1792.0,481.0,667.0,1148.0
calendar_101,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.033650500001386,2123.0,1552.0,482.0,1158.0,1640.0
calendar_117,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.905374800000573,2112.0,1805.0,479.0,701.0,1180.0
calendar_087,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,25.175217700001667,2038.0,1767.0,459.0,1733.0,2192.0
calendar_098,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.9842426000032,2115.0,1999.0,479.0,1288.0,1767.0
calendar_104,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,17.145635499997297,2095.0,1669.0,486.0,1122.0,1608.0
crm_workflow_021,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.877495500004443,1974.0,1138.0,478.0,968.0,1446.0
calendar_113,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.202399099995091,2127.0,2467.0,484.0,958.0,1442.0
calendar_111,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.47672330000205,2088.0,2036.0,476.0,1126.0,1602.0
calendar_108,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,19.298384100002295,2099.0,2108.0,481.0,1233.0,1714.0
calendar_109,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.639718999998877,2117.0,2237.0,481.0,1053.0,1534.0
crm_workflow_022,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.626552900001116,1975.0,1160.0,473.0,1585.0,2058.0
calendar_115,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,23.410173200005374,2087.0,1706.0,474.0,1504.0,1978.0
crm_workflow_029,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,11.45618259999901,1979.0,1398.0,475.0,706.0,1181.0
calendar_094,calendar,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,23.775028800002474,2013.0,1976.0,460.0,1537.0,1997.0
crm_workflow_036,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.050490000001446,1977.0,1915.0,478.0,1052.0,1530.0
crm_workflow_030,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.287698100000853,1983.0,1765.0,476.0,1453.0,1929.0
calendar_110,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.896744599995145,2128.0,1679.0,482.0,1335.0,1817.0
crm_workflow_038,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.318037499993807,1996.0,1609.0,477.0,899.0,1376.0
crm_workflow_032,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.301321600003575,1994.0,2166.0,478.0,1027.0,1505.0
calendar_120,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.584844600001816,2097.0,1967.0,481.0,1479.0,1960.0
calendar_106,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.372336200001882,2120.0,2336.0,478.0,1457.0,1935.0
calendar_107,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,23.02069019999908,2100.0,1529.0,474.0,1609.0,2083.0
crm_workflow_042,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,12.502779800001008,1968.0,1857.0,472.0,760.0,1232.0
crm_workflow_034,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,24.443557900005544,1972.0,1178.0,474.0,1699.0,2173.0
crm_workflow_045,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.686575100000482,1943.0,2286.0,472.0,997.0,1469.0
calendar_119,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,23.631579300003068,2103.0,2011.0,475.0,1515.0,1990.0
crm_workflow_044,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,11.840140400003293,1978.0,1344.0,475.0,787.0,1262.0
crm_workflow_035,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.134162799993646,1971.0,2280.0,479.0,977.0,1456.0
crm_workflow_026,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,25.127089699999487,1988.0,2163.0,477.0,1765.0,2242.0
crm_workflow_025,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.427863000004436,1960.0,1000.0,476.0,1445.0,1921.0
crm_workflow_033,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,27.680179099996167,1976.0,1617.0,475.0,1742.0,2217.0
crm_workflow_040,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.690395999998145,2007.0,1433.0,481.0,1151.0,1632.0
crm_workflow_024,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,23.112578399995982,1990.0,1803.0,479.0,1488.0,1967.0
crm_workflow_049,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,19.19068100000004,1983.0,951.0,476.0,1199.0,1675.0
crm_workflow_028,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,25.688369700001203,2006.0,1917.0,480.0,1726.0,2206.0
calendar_102,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,fallback,,0,No parseable JSON object found in model output; attempts=[]; last_error=,False,True,1.0,34.79203129999951,2120.0,0.0,479.0,2400.0,2879.0
calendar_099,calendar,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,32.88315029999649,2082.0,1777.0,472.0,2182.0,2654.0
crm_workflow_041,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.993027199998323,1962.0,1259.0,472.0,1473.0,1945.0
crm_workflow_043,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,23.132743300004222,1955.0,1694.0,475.0,1628.0,2103.0
crm_workflow_046,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,25.18804419999651,1977.0,1591.0,474.0,1771.0,2245.0
crm_workflow_047,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,21.175002099997073,1980.0,1271.0,478.0,1333.0,1811.0
crm_workflow_048,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.061579599998367,2004.0,1443.0,481.0,1302.0,1783.0
crm_workflow_054,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,12.86762880000606,1951.0,1738.0,471.0,881.0,1352.0
crm_workflow_037,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,32.7228477000026,1981.0,1864.0,476.0,2262.0,2738.0
crm_workflow_074,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,11.20189830000163,2015.0,1491.0,480.0,668.0,1148.0
crm_workflow_051,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.247923800001445,1948.0,1562.0,477.0,685.0,1162.0
crm_workflow_058,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.569453799995244,2007.0,1136.0,482.0,699.0,1181.0
crm_workflow_053,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,12.82297280000057,1948.0,1479.0,470.0,873.0,1343.0
crm_workflow_052,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,23.311398899997585,1959.0,1400.0,473.0,1655.0,2128.0
crm_workflow_075,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.59688140000071,1996.0,1378.0,485.0,1467.0,1952.0
crm_workflow_089,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,6.9115294000002905,2005.0,1229.0,481.0,471.0,952.0
crm_workflow_076,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.411240900000848,2007.0,1346.0,480.0,912.0,1392.0
crm_workflow_070,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.786050999995496,2035.0,2212.0,485.0,949.0,1434.0
crm_workflow_059,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.137373799996567,2002.0,1237.0,486.0,605.0,1091.0
crm_workflow_064,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.249267899998813,2011.0,1861.0,484.0,827.0,1311.0
crm_workflow_050,crm_workflow,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,25.295043500002066,1993.0,1401.0,476.0,1638.0,2114.0
crm_workflow_057,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.447751699997752,1993.0,842.0,481.0,1083.0,1564.0
crm_workflow_066,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,11.182848899996316,2023.0,1290.0,484.0,763.0,1247.0
crm_workflow_091,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,19.620142400002806,1971.0,2089.0,483.0,1350.0,1833.0
crm_workflow_056,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,20.414158999999927,2028.0,1481.0,485.0,1318.0,1803.0
crm_workflow_079,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.40942499999801,1976.0,1461.0,479.0,637.0,1116.0
crm_workflow_071,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.434991199996148,2025.0,1724.0,490.0,1011.0,1501.0
crm_workflow_069,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.814535299999989,2033.0,1684.0,485.0,1124.0,1609.0
crm_workflow_078,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,19.26471290000336,1993.0,1925.0,478.0,1348.0,1826.0
crm_workflow_072,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.844566500003566,2038.0,1827.0,490.0,1016.0,1506.0
crm_workflow_082,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.279029400000582,1974.0,1568.0,474.0,688.0,1162.0
crm_workflow_086,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,11.194170099995972,2013.0,1512.0,481.0,692.0,1173.0
crm_workflow_067,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,16.733778500005428,2013.0,1207.0,484.0,1049.0,1533.0
crm_workflow_068,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.690401400002884,2042.0,1850.0,485.0,901.0,1386.0
crm_workflow_084,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.908316200002446,1983.0,1587.0,480.0,1002.0,1482.0
crm_workflow_087,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.86541009999928,2007.0,770.0,485.0,747.0,1232.0
crm_workflow_060,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,33.69794600000023,2013.0,1811.0,487.0,2158.0,2645.0
crm_workflow_055,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,29.489069700000982,1978.0,2177.0,480.0,1909.0,2389.0
crm_workflow_085,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.209187000000384,1972.0,1754.0,475.0,886.0,1361.0
crm_workflow_081,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,17.742373499997484,1966.0,1504.0,477.0,1188.0,1665.0
crm_workflow_073,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,18.925958899999387,2006.0,1571.0,480.0,1327.0,1807.0
crm_workflow_110,crm_workflow,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,15.37542769999709,2062.0,2476.0,494.0,1069.0,1563.0
crm_workflow_095,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.960483199996816,1970.0,1241.0,480.0,739.0,1219.0
crm_workflow_062,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw+repair,2,,True,False,1.0,36.25878090000333,1997.0,835.0,481.0,2400.0,2881.0
crm_workflow_106,crm_workflow,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,10.041884099999152,2069.0,1321.0,494.0,688.0,1182.0
crm_workflow_100,crm_workflow,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.200820700003533,2057.0,2130.0,494.0,899.0,1393.0
crm_workflow_092,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,13.911216200001945,1997.0,1083.0,482.0,963.0,1445.0
crm_workflow_093,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,17.323873499997717,1964.0,2045.0,478.0,1097.0,1575.0
crm_workflow_094,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,14.67462830000295,1965.0,1824.0,475.0,1013.0,1488.0
crm_workflow_080,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,22.125193299994862,2008.0,1699.0,480.0,1403.0,1883.0
email_028,email,L2,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,11.296773099995335,1967.0,1193.0,454.0,768.0,1222.0
crm_workflow_102,crm_workflow,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,26.346398699999554,2060.0,1374.0,496.0,1734.0,2230.0
crm_workflow_063,crm_workflow,L3,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,31.530835400000797,1991.0,1527.0,486.0,2146.0,2632.0
crm_workflow_099,crm_workflow,L4,deepseek_reasoner,plan_first,openai_compatible,deepseek-reasoner,parsed,raw,1,,True,False,1.0,17.47843959999591,2042.0,1901.0,498.0,1187.0,1685.0
